Date mutation,valeur_fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Surface Carrez du 1er lot,Nombre pieces principales,Surface terrain
13/01/2022,392000.0,5.0,RUE,0430,KLEBER,59420.0,MOUVAUX,59,421,"110,90",5.0,
24/01/2022,121000.0,2.0,RUE,0900,PASTEUR,59370.0,MONS-EN-BAROEUL,59,410,,2.0,
06/01/2022,202000.0,435.0,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,"61,80",3.0,
24/01/2022,182000.0,2.0,QUAI,1371,DE CHERBOURG,59200.0,TOURCOING,59,599,,3.0,
17/01/2022,110000.0,25.0,RUE,0296,D ANGLETERRE,59800.0,LILLE,59,350,"13,61",1.0,
17/01/2022,242150.0,25.0,RUE,0296,D ANGLETERRE,59800.0,LILLE,59,350,"34,82",2.0,
03/01/2022,130000.0,60.0,RUE,0760,JEAN BART,59290.0,WASQUEHAL,59,646,"70,21",3.0,
10/01/2022,70000.0,171.0,RUE,3530,MA CAMPAGNE,59200.0,TOURCOING,59,599,,3.0,
25/01/2022,200000.0,113.0,RUE,1200,GUSTAVE DELORY,59150.0,WATTRELOS,59,650,"107,69",4.0,
17/01/2022,165000.0,75.0,RUE,1420,VOLTAIRE,59290.0,WASQUEHAL,59,646,"45,82",2.0,
17/01/2022,515280.0,25.0,RUE,0296,D ANGLETERRE,59800.0,LILLE,59,350,,1.0,
17/01/2022,515280.0,25.0,RUE,0296,D ANGLETERRE,59800.0,LILLE,59,350,,3.0,
07/01/2022,217000.0,32.0,RUE,4777,DES JARDINS,59800.0,LILLE,59,350,,2.0,
15/01/2022,185850.0,237.0,RUE,8069,SAINT SEBASTIEN,59800.0,LILLE,59,350,"48,27",2.0,
19/01/2022,91200.0,41.0,RUE,1330,DE LILLE,59280.0,ARMENTIERES,59,17,"48,54",2.0,
06/01/2022,550000.0,26.0,RES,A013,TRIANON AVE G. DELORY,59100.0,ROUBAIX,59,512,,7.0,
14/01/2022,426300.0,59.0,BD,8979,VAUBAN,59800.0,LILLE,59,350,,5.0,
12/01/2022,160000.0,33.0,AV,0670,DU GENERAL DE GAULLE,59170.0,CROIX,59,163,"48,91",2.0,
14/01/2022,127000.0,9.0,RUE,1050,MARC SANGNIER,59170.0,CROIX,59,163,,2.0,
19/01/2022,446200.0,72.0,RUE,4333,DE LA HALLE,59800.0,LILLE,59,350,"99,01",2.0,
12/01/2022,209000.0,13.0,RUE,5190,DE SEBASTOPOL,59100.0,ROUBAIX,59,512,,3.0,
04/01/2022,200000.0,28.0,RUE,0247,D AMIENS,59800.0,LILLE,59,350,"37,12",2.0,
20/01/2022,160000.0,80.0,RUE,1215,JOEL BRAEMS,59700.0,MARCQ EN BAROEUL,59,378,,2.0,
04/01/2022,393000.0,47.0,RUE,1420,SAINT HENRI,59110.0,LA MADELEINE,59,368,,3.0,
20/01/2022,55000.0,98.0,RUE,3695,DE ROUBAIX,59500.0,DOUAI,59,178,"46,30",2.0,
14/01/2022,366800.0,81.0,RUE,0430,MARX DORMOY,59113.0,SECLIN,59,560,,3.0,
18/01/2022,140000.0,13.0,RUE,0670,DE DUNKERQUE,59280.0,ARMENTIERES,59,17,,3.0,
13/01/2022,156000.0,119.0,RUE,1130,JULES FERRY,59280.0,ARMENTIERES,59,17,,3.0,
19/01/2022,54000.0,17.0,RUE,0155,DU CARDINAL LIENART,59250.0,HALLUIN,59,279,,3.0,
07/01/2022,423979.0,186.0,AV,1300,DE LA REPUBLIQUE,59110.0,LA MADELEINE,59,368,,4.0,
07/01/2022,423979.0,186.0,AV,1300,DE LA REPUBLIQUE,59110.0,LA MADELEINE,59,368,,1.0,
18/01/2022,200000.0,1.0,RUE,2953,DE L ECOLE,59800.0,LILLE,59,350,,2.0,73.0
18/01/2022,200000.0,1.0,RUE,2953,DE L ECOLE,59800.0,LILLE,59,350,,2.0,73.0
18/01/2022,200000.0,1.0,RUE,2953,DE L ECOLE,59800.0,LILLE,59,350,,2.0,73.0
18/01/2022,175000.0,14.0,RUE,2482,DESCHODT,59800.0,LILLE,59,350,"42,07",2.0,
24/01/2022,288550.0,85.0,RUE,0470,D AUSTERLITZ,59200.0,TOURCOING,59,599,,2.0,
20/01/2022,234000.0,7.0,AV,1440,SAINT MAUR,59110.0,LA MADELEINE,59,368,,3.0,
20/01/2022,102000.0,66.0,RUE,0657,BAYARD,59000.0,LILLE,59,350,,2.0,
14/01/2022,113000.0,66.0,RUE,0657,BAYARD,59000.0,LILLE,59,350,"42,70",2.0,
18/01/2022,54000.0,79.0,RUE,3470,DU PONT DES PIERRES,59500.0,DOUAI,59,178,"44,52",2.0,
14/01/2022,210000.0,1.0,RUE,0928,MAURICE SCHUMANN,59155.0,FACHES-THUMESNIL,59,220,"88,14",4.0,
20/01/2022,136000.0,4.0,RUE,1130,PASTEUR,59290.0,WASQUEHAL,59,646,"44,54",2.0,
21/01/2022,75244.44,177.0,RUE,1900,EDOUARD VAILLANT,59100.0,ROUBAIX,59,512,"17,60",1.0,
07/01/2022,205000.0,53.0,RUE,1013,BONTE POLLET,59000.0,LILLE,59,350,,4.0,
06/01/2022,215396.0,293.0,BD,9119,VICTOR HUGO,59000.0,LILLE,59,350,,3.0,
21/01/2022,135000.0,13.0,RUE,0660,DES GANTOIS,59110.0,LA MADELEINE,59,368,"63,18",3.0,
13/01/2022,192000.0,151.0,BD,6210,MONTEBELLO,59000.0,LILLE,59,350,"57,00",3.0,
05/01/2022,431500.0,141.0,AV,0440,JEAN JAURES,59790.0,RONCHIN,59,507,,1.0,403.0
05/01/2022,431500.0,141.0,AV,0440,JEAN JAURES,59790.0,RONCHIN,59,507,,3.0,403.0
05/01/2022,431500.0,141.0,AV,0440,JEAN JAURES,59790.0,RONCHIN,59,507,,3.0,403.0
17/01/2022,86200.0,281.0,RUE,3312,DU FBG DES POSTES,59000.0,LILLE,59,350,"31,68",2.0,
21/01/2022,50000.0,10.0,RUE,3664,DES FRERES VAILLANT,59800.0,LILLE,59,350,"52,45",2.0,
07/01/2022,240000.0,44.0,RUE,0720,PASTEUR,59350.0,SAINT-ANDRE,59,527,"73,26",3.0,
20/01/2022,136000.0,9001.0,,1153,PAV ROUX RUE CALMETTE,59120.0,LOOS,59,360,"63,64",3.0,
25/01/2022,195000.0,64.0,RUE,0460,GEORGES MAERTENS,59350.0,SAINT-ANDRE,59,527,,3.0,
26/01/2022,103000.0,164.0,RUE,4706,D ISLY,59000.0,LILLE,59,350,"25,44",1.0,
26/01/2022,116000.0,4.0,ALL,7584,ROMAIN ROLLAND,59260.0,LILLE,59,350,,3.0,
14/01/2022,270000.0,2.0,RUE,1959,DE COURTRAI,59800.0,LILLE,59,350,"63,79",3.0,
19/01/2022,212770.0,601.0,RUE,0399,DE L ASIE,59000.0,LILLE,59,350,"90,86",4.0,
27/01/2022,113950.0,16.0,AV,0126,NELSON MANDELA,59160.0,CAPINGHEM,59,128,,2.0,
25/01/2022,279500.0,24.0,PL,6809,PHILIPPE LEBON,59000.0,LILLE,59,350,"59,42",3.0,
03/01/2022,259000.0,53.0,RUE,5250,LA FONTAINE,59650.0,VILLENEUVE-D'ASCQ,59,9,,3.0,
19/01/2022,162000.0,356.0,RUE,0200,D ANICHE,59500.0,DOUAI,59,178,,2.0,101.0
19/01/2022,162000.0,356.0,RUE,0200,D ANICHE,59500.0,DOUAI,59,178,,3.0,101.0
25/01/2022,122550.0,9003.0,RES,A006,PLANCHE EPINOY,59170.0,CROIX,59,163,"60,82",4.0,
07/01/2022,75000.0,15.0,PL,1190,CHARLES ET ALBERT ROUSSEL,59200.0,TOURCOING,59,599,"50,00",3.0,
24/01/2022,110000.0,92.0,RUE,4931,JEAN JAURES,59000.0,LILLE,59,350,,2.0,
21/01/2022,88000.0,32.0,RUE,6007,DE MAUBEUGE,59000.0,LILLE,59,350,"21,35",1.0,
21/01/2022,558000.0,8.0,RUE,0219,ALPHONSE MERCIER,59800.0,LILLE,59,350,"140,85",4.0,
20/01/2022,154000.0,,RUE,2510,BREUGHEL,59650.0,VILLENEUVE-D'ASCQ,59,9,,3.0,
03/01/2022,225000.0,579.0,AV,7139,DU PRESIDENT HOOVER,59800.0,LILLE,59,350,"83,94",4.0,
03/01/2022,320000.0,267.0,ALL,2990,CHARDIN,59650.0,VILLENEUVE-D'ASCQ,59,9,,5.0,
24/01/2022,172247.0,33.0,RUE,7774,SAINT GABRIEL,59800.0,LILLE,59,350,"27,70",1.0,
24/01/2022,172247.0,33.0,RUE,7774,SAINT GABRIEL,59800.0,LILLE,59,350,"26,55",1.0,
26/01/2022,165000.0,10.0,RUE,7924,SAINT LUC,59800.0,LILLE,59,350,"52,89",2.0,
26/01/2022,90000.0,2.0,RUE,3370,LEVERRIER,59200.0,TOURCOING,59,599,,4.0,
26/01/2022,72000.0,11.0,GPL,2550,GRAND PLACE,59200.0,TOURCOING,59,599,,2.0,
04/01/2022,143400.0,9.0,ALL,3430,DES COLOMBIERS,59650.0,VILLENEUVE-D'ASCQ,59,9,,3.0,
20/01/2022,113776.56,,RES,A050,LES QUATRE VENTS,59120.0,LOOS,59,360,,1.0,
25/01/2022,144465.0,6.0,RUE,2000,DE L'ABBE BONPAIN,59491.0,VILLENEUVE-D'ASCQ,59,9,"77,40",5.0,
21/01/2022,136783.34,65.0,RUE,0120,CASTELNAU,59126.0,LINSELLES,59,352,,3.0,
21/01/2022,136783.34,65.0,RUE,0120,CASTELNAU,59126.0,LINSELLES,59,352,,3.0,
25/01/2022,600000.0,104.0,BD,8979,VAUBAN,59800.0,LILLE,59,350,,3.0,127.0
25/01/2022,600000.0,104.0,BD,8979,VAUBAN,59800.0,LILLE,59,350,,2.0,127.0
25/01/2022,600000.0,104.0,BD,8979,VAUBAN,59800.0,LILLE,59,350,,2.0,127.0
25/01/2022,600000.0,104.0,BD,8979,VAUBAN,59800.0,LILLE,59,350,,2.0,127.0
10/01/2022,111000.0,44.0,RUE,5010,SAINT JEAN,59100.0,ROUBAIX,59,512,"67,96",3.0,
06/01/2022,197000.0,13.0,RUE,0352,DU PAVILLON MUSICAL,59193.0,ERQUINGHEM-LYS,59,202,"89,02",3.0,
20/01/2022,127100.0,38.0,RUE,0300,PHILIPPE DE GIRARD,59139.0,WATTIGNIES,59,648,,2.0,
20/01/2022,285000.0,7.0,RUE,3108,D ENNETIERES,59000.0,LILLE,59,350,,2.0,68.0
20/01/2022,285000.0,7.0,RUE,3108,D ENNETIERES,59000.0,LILLE,59,350,,2.0,68.0
20/01/2022,285000.0,7.0,RUE,3108,D ENNETIERES,59000.0,LILLE,59,350,,2.0,68.0
20/01/2022,178000.0,32.0,AV,6774,DU PEUPLE BELGE,59800.0,LILLE,59,350,"33,03",1.0,
21/01/2022,177000.0,53.0,AV,0140,BERNADETTE,59110.0,LA MADELEINE,59,368,"71,60",4.0,
19/01/2022,187050.0,30.0,CHE,0400,DU CHATEAU D EAU,59700.0,MARCQ EN BAROEUL,59,378,,2.0,
13/01/2022,324800.0,8.0,RUE,3939,GEORGES MAERTENS,59800.0,LILLE,59,350,"79,96",3.0,
26/01/2022,224400.0,33.0,AV,0760,MARC SANGNIER,59370.0,MONS-EN-BAROEUL,59,410,"67,94",3.0,
18/01/2022,302650.0,12.0,RUE,2750,D ISLY,59100.0,ROUBAIX,59,512,,2.0,177.0
18/01/2022,302650.0,12.0,RUE,2750,D ISLY,59100.0,ROUBAIX,59,512,,2.0,177.0
18/01/2022,302650.0,12.0,RUE,2750,D ISLY,59100.0,ROUBAIX,59,512,,1.0,177.0
18/01/2022,302650.0,12.0,RUE,2750,D ISLY,59100.0,ROUBAIX,59,512,,2.0,177.0
18/01/2022,302650.0,12.0,RUE,2750,D ISLY,59100.0,ROUBAIX,59,512,,2.0,177.0
12/01/2022,150000.0,38.0,RUE,0158,ALEXANDRE LELEUX,59800.0,LILLE,59,350,,1.0,
11/01/2022,247000.0,2.0,PL,3763,DE LA GARE,59800.0,LILLE,59,350,,2.0,
14/01/2022,155000.0,293.0,QUAI,1240,DEVIGNE,59500.0,DOUAI,59,178,,4.0,
07/01/2022,243450.0,220.0,RUE,0305,DU BUISSON,59700.0,MARCQ EN BAROEUL,59,378,,3.0,
27/01/2022,152600.0,2.0,RUE,0020,ABBE LEMIRE,59130.0,LAMBERSART,59,328,,2.0,
06/01/2022,121000.0,1153.0,BD,3620,DE LA REPUBLIQUE,59500.0,DOUAI,59,178,"105,47",5.0,
25/01/2022,160000.0,50.0,RUE,0201,DE L ALMA,59800.0,LILLE,59,350,,2.0,
26/01/2022,150000.0,26.0,RUE,0017,DE L ABBAYE DE HAUTECOMBE,59520.0,MARQUETTE-LEZ-LILLE,59,386,,3.0,
21/01/2022,86500.0,15.0,RUE,8839,DE VALMY,59000.0,LILLE,59,350,,2.0,
27/01/2022,335000.0,33.0,RUE,0610,DES EAUX,59700.0,MARCQ EN BAROEUL,59,378,,2.0,175.0
27/01/2022,335000.0,33.0,RUE,0610,DES EAUX,59700.0,MARCQ EN BAROEUL,59,378,,2.0,175.0
27/01/2022,335000.0,33.0,RUE,0610,DES EAUX,59700.0,MARCQ EN BAROEUL,59,378,,3.0,175.0
21/01/2022,374000.0,214.0,BD,0090,CARNOT,59420.0,MOUVAUX,59,421,"119,00",5.0,
26/01/2022,127000.0,68.0,RUE,0310,DU GENERAL LECLERC,59118.0,WAMBRECHIES,59,636,,2.0,
06/01/2022,79000.0,18.0,RUE,0241,LINDBERGH,59139.0,WATTIGNIES,59,648,,2.0,
14/01/2022,244000.0,18.0,RUE,1260,SADI CARNOT,59290.0,WASQUEHAL,59,646,"69,22",3.0,
13/01/2022,195000.0,230.0,RUE,0200,FERNAND COUTEAU,59552.0,COURCHELETTES,59,156,,3.0,
25/01/2022,91500.0,141.0,RUE,8449,DES STATIONS,59800.0,LILLE,59,350,"21,18",1.0,
19/01/2022,625000.0,182.0,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,1.0,175.0
19/01/2022,625000.0,182.0,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,1.0,175.0
19/01/2022,625000.0,182.0,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,1.0,175.0
19/01/2022,625000.0,182.0,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,1.0,175.0
19/01/2022,625000.0,182.0,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,1.0,175.0
19/01/2022,625000.0,182.0,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,1.0,175.0
19/01/2022,625000.0,182.0,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,1.0,175.0
19/01/2022,625000.0,182.0,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,1.0,175.0
19/01/2022,625000.0,182.0,RUE,6879,PIERRE LEGRAND,59800.0,LILLE,59,350,,1.0,175.0
20/01/2022,257800.0,22.0,RUE,0250,DE LA CHAPELLE,59110.0,LA MADELEINE,59,368,,3.0,
24/01/2022,75000.0,284.0,RUE,0023,ANDRE STEPINSKI,59146.0,PECQUENCOURT,59,456,"60,88",3.0,
25/01/2022,389200.0,3.0,RUE,2482,DESCHODT,59800.0,LILLE,59,350,,4.0,
06/01/2022,144000.0,61.0,RUE,6924,DE LA PLAINE,59000.0,LILLE,59,350,"37,68",1.0,
18/01/2022,195000.0,120.0,RUE,8449,DES STATIONS,59800.0,LILLE,59,350,,2.0,
20/01/2022,75000.0,105.0,RUE,3410,DE LILLE,59200.0,TOURCOING,59,599,"40,04",2.0,
28/01/2022,155000.0,47.0,RUE,5846,MANUEL,59000.0,LILLE,59,350,"47,10",2.0,
03/01/2022,182000.0,9.0,RUE,3156,ERNEST DECONYNCK,59800.0,LILLE,59,350,,2.0,
03/01/2022,65000.0,28.0,AV,4810,ROGER SALENGRO,59100.0,ROUBAIX,59,512,,4.0,
24/01/2022,131300.0,95.0,RUE,1130,JULES FERRY,59280.0,ARMENTIERES,59,17,"88,13",4.0,
18/01/2022,134000.0,6.0,RUE,3309,DU FBG NOTRE DAME,59800.0,LILLE,59,350,,1.0,
04/01/2022,90000.0,38.0,RUE,4180,NOEL LEGLEYE,59200.0,TOURCOING,59,599,"56,90",3.0,
20/01/2022,90000.0,11.0,RUE,7674,DU SABOT,59800.0,LILLE,59,350,,1.0,
26/01/2022,368587.0,84.0,RUE,1046,BOUCHER DE PERTHES,59800.0,LILLE,59,350,,4.0,
06/01/2022,182000.0,16.0,RUE,6490,OLYMPE DE GOUGES,59000.0,LILLE,59,350,"47,75",2.0,
06/01/2022,64500.0,4.0,RUE,4285,PAUL CLAUDEL,59100.0,ROUBAIX,59,512,"41,00",2.0,
04/01/2022,125000.0,90.0,RUE,0391,D ARTOIS,59000.0,LILLE,59,350,"36,20",2.0,
26/01/2022,246800.0,44.0,RUE,1326,DE LA CASERNE ST RUTH,59800.0,LILLE,59,350,"44,42",2.0,
19/01/2022,60000.0,37.0,RUE,0640,JULES FERRY,59370.0,MONS-EN-BAROEUL,59,410,,1.0,
24/01/2022,118000.0,7.0,RUE,0483,LEBAS IMP V HUGO,59390.0,LYS LEZ LANNOY,59,367,"45,00",2.0,
27/01/2022,50000.0,27.0,RUE,0602,DU BAS JARDIN,59000.0,LILLE,59,350,"19,08",1.0,
31/01/2022,139200.0,1.0,ALL,0253,DU CHATEAU BLANC,59290.0,WASQUEHAL,59,646,,2.0,
24/01/2022,123500.0,34.0,RUE,9563,PHILIPPE DE GIRARD LOMME,59160.0,LILLE,59,350,,3.0,
21/01/2022,260000.0,35.0,RUE,2482,DESCHODT,59800.0,LILLE,59,350,"63,70",3.0,
21/01/2022,260000.0,9001.0,RES,A004,PHILIPPE DE GIRARD,59113.0,SECLIN,59,560,,3.0,
04/01/2022,53000.0,78.0,AV,2800,J BAPTISTE LEBAS,59100.0,ROUBAIX,59,512,,2.0,
06/01/2022,95500.0,6.0,PL,1378,CATINAT,59800.0,LILLE,59,350,"18,46",1.0,
26/01/2022,79200.0,12.0,RUE,0085,D ALSACE,59370.0,MONS-EN-BAROEUL,59,410,"31,13",1.0,
26/01/2022,369000.0,92.0,AV,1136,DE LA BRETAGNE,59000.0,LILLE,59,350,,1.0,222.0
26/01/2022,369000.0,92.0,AV,1136,DE LA BRETAGNE,59000.0,LILLE,59,350,,2.0,222.0
26/01/2022,369000.0,92.0,AV,1136,DE LA BRETAGNE,59000.0,LILLE,59,350,,2.0,222.0
26/01/2022,369000.0,92.0,AV,1136,DE LA BRETAGNE,59000.0,LILLE,59,350,,1.0,222.0
19/01/2022,141600.0,11.0,ALL,3430,DES COLOMBIERS,59650.0,VILLENEUVE-D'ASCQ,59,9,"71,29",3.0,
19/01/2022,123110.0,1.0,RUE,3216,ETIENNE DOLET,59800.0,LILLE,59,350,,2.0,
21/01/2022,216346.16,36.0,RUE,0330,HENRI PETERS,59520.0,MARQUETTE-LEZ-LILLE,59,386,,1.0,146.0
21/01/2022,216346.16,36.0,RUE,0330,HENRI PETERS,59520.0,MARQUETTE-LEZ-LILLE,59,386,,2.0,146.0
21/01/2022,216346.16,36.0,RUE,0330,HENRI PETERS,59520.0,MARQUETTE-LEZ-LILLE,59,386,,2.0,146.0
21/01/2022,216346.16,36.0,RUE,0330,HENRI PETERS,59520.0,MARQUETTE-LEZ-LILLE,59,386,,1.0,146.0
10/01/2022,328875.0,89.0,RES,A004,DUQUENNIERE JEAN JAURE,59100.0,ROUBAIX,59,512,,4.0,
20/01/2022,95000.0,5.0,RUE,0160,BAYART,59280.0,ARMENTIERES,59,17,,2.0,
05/01/2022,137000.0,678.0,AV,9430,DE DUNKERQUE LOMME,59160.0,LILLE,59,350,,3.0,88.0
25/01/2022,216000.0,7.0,RUE,0360,DE L AVENIR,59100.0,ROUBAIX,59,512,"103,71",5.0,
04/01/2022,84000.0,43.0,RUE,3530,MA CAMPAGNE,59200.0,TOURCOING,59,599,,2.0,
21/01/2022,168950.0,107.0,RUE,2420,LAMBRECHT,59500.0,DOUAI,59,178,,2.0,98.0
21/01/2022,168950.0,107.0,RUE,2420,LAMBRECHT,59500.0,DOUAI,59,178,,1.0,98.0
21/01/2022,168950.0,107.0,RUE,2420,LAMBRECHT,59500.0,DOUAI,59,178,,1.0,98.0
21/01/2022,168950.0,107.0,RUE,2420,LAMBRECHT,59500.0,DOUAI,59,178,,2.0,98.0
10/01/2022,152000.0,10.0,RUE,0320,CAMILLE SAINT SAENS,59700.0,MARCQ EN BAROEUL,59,378,"93,80",5.0,
27/01/2022,129000.0,92.0,BD,1302,CARNOT,59800.0,LILLE,59,350,"26,92",1.0,
18/01/2022,337000.0,139.0,RUE,0780,DE LILLE,59130.0,LAMBERSART,59,328,"109,39",4.0,
26/01/2022,175000.0,10.0,RUE,3539,FOURMENTEL,59800.0,LILLE,59,350,"51,21",3.0,
21/01/2022,260000.0,23.0,RUE,3197,ESQUERMOISE,59800.0,LILLE,59,350,,2.0,
19/01/2022,57000.0,41.0,RUE,7724,ST BERNARD,59000.0,LILLE,59,350,,1.0,
20/01/2022,169000.0,19.0,BD,0930,GEORGES CLEMENCEAU,59700.0,MARCQ EN BAROEUL,59,378,,5.0,
19/01/2022,192700.0,40.0,RUE,5531,LEONARD DANEL,59800.0,LILLE,59,350,,2.0,
27/01/2022,81000.0,14.0,RUE,5852,MARACCI,59800.0,LILLE,59,350,,1.0,
24/01/2022,251500.0,8.0,RUE,1180,PASTEUR,59110.0,LA MADELEINE,59,368,,3.0,
14/01/2022,348000.0,5.0,PL,0435,CLOVIS THIERS,59700.0,MARCQ EN BAROEUL,59,378,"81,72",4.0,
28/01/2022,131645.0,28.0,RUE,1210,CHARLES WATTINE,59200.0,TOURCOING,59,599,,3.0,
27/01/2022,71000.0,6.0,AV,0205,DU CHANCELIER ADENAUER,59370.0,MONS-EN-BAROEUL,59,410,"30,60",1.0,
26/01/2022,165050.0,2.0,RUE,0140,DE WATTIGNIES,59175.0,VENDEVILLE,59,609,,3.0,
28/01/2022,186000.0,7.0,RUE,0171,DU BOL D'AIR,59790.0,RONCHIN,59,507,,3.0,
12/01/2022,106700.0,2.0,RUE,0406,MARC SANGNIER,59390.0,LYS LEZ LANNOY,59,367,"86,50",4.0,
24/01/2022,103000.0,10.0,ALL,0895,PAUL FORT,59250.0,HALLUIN,59,279,,2.0,
28/01/2022,282000.0,12.0,RUE,6789,DE PHILADELPHIE,59800.0,LILLE,59,350,,1.0,114.0
28/01/2022,282000.0,12.0,RUE,6789,DE PHILADELPHIE,59800.0,LILLE,59,350,,1.0,114.0
28/01/2022,282000.0,12.0,RUE,6789,DE PHILADELPHIE,59800.0,LILLE,59,350,,1.0,114.0
28/01/2022,282000.0,12.0,RUE,6789,DE PHILADELPHIE,59800.0,LILLE,59,350,,1.0,114.0
21/01/2022,130250.0,10.0,RUE,4333,DE LA HALLE,59800.0,LILLE,59,350,"31,08",1.0,
12/01/2022,69700.0,110.0,RUE,2230,DES FRANCS,59200.0,TOURCOING,59,599,"51,56",3.0,
24/01/2022,179500.0,31.0,CLOS,A005,SAINT LAMBERT,59139.0,WATTIGNIES,59,648,"45,88",9.0,
21/01/2022,160000.0,11.0,RUE,0490,EUGENE D HALLENDRE,59110.0,LA MADELEINE,59,368,,2.0,
31/01/2022,83000.0,200.0,RUE,2635,LOUIS BLERIOT,59500.0,DOUAI,59,178,,2.0,
21/01/2022,187750.0,16.0,AV,0126,NELSON MANDELA,59160.0,CAPINGHEM,59,128,,4.0,
14/01/2022,157000.0,92.0,RUE,0122,ALAIN DE LILLE,59000.0,LILLE,59,350,"48,30",2.0,
27/01/2022,145000.0,23.0,RUE,7674,DU SABOT,59800.0,LILLE,59,350,"29,53",2.0,
31/01/2022,250000.0,61.0,RUE,1390,JEAN JAURES,59150.0,WATTRELOS,59,650,,2.0,170.0
31/01/2022,250000.0,61.0,RUE,1390,JEAN JAURES,59150.0,WATTRELOS,59,650,,1.0,170.0
26/01/2022,159000.0,79.0,RUE,0890,DU MARECHAL FOCH,59120.0,LOOS,59,360,,3.0,
05/01/2022,185000.0,11.0,RUE,0660,DES GANTOIS,59110.0,LA MADELEINE,59,368,"69,01",3.0,
31/01/2022,25000.0,52.0,RES,A052,ALEXIA II,59450.0,SIN LE NOBLE,59,569,,2.0,
15/01/2022,84450.0,14.0,RUE,5852,MARACCI,59800.0,LILLE,59,350,,1.0,
31/01/2022,250000.0,34.0,RUE,1130,JULES FERRY,59280.0,ARMENTIERES,59,17,,2.0,200.0
31/01/2022,250000.0,34.0,RUE,1130,JULES FERRY,59280.0,ARMENTIERES,59,17,,2.0,200.0
31/01/2022,250000.0,34.0,RUE,1130,JULES FERRY,59280.0,ARMENTIERES,59,17,,2.0,200.0
27/01/2022,233100.0,1.0,RUE,0591,DE LA BARRE,59800.0,LILLE,59,350,,2.0,
25/01/2022,259000.0,,IMP,0280,CHOQUEL,59110.0,LA MADELEINE,59,368,,3.0,
04/01/2022,129000.0,1.0,PL,1380,DE LA REPUBLIQUE,59170.0,CROIX,59,163,,2.0,
28/01/2022,710000.0,84.0,RUE,1046,BOUCHER DE PERTHES,59800.0,LILLE,59,350,,5.0,
26/01/2022,229700.0,9.0,RUE,5852,MARACCI,59800.0,LILLE,59,350,"53,89",2.0,
17/01/2022,283680.0,15.0,RUE,2670,DE L HOSPICE,59100.0,ROUBAIX,59,512,"252,91",5.0,
26/01/2022,180000.0,2.0,AV,0570,HENRI DELECAUX,59130.0,LAMBERSART,59,328,,3.0,
20/01/2022,170000.0,10.0,RUE,0160,BAYART,59280.0,ARMENTIERES,59,17,,2.0,
07/01/2022,675000.0,68.0,AV,1120,POTTIER,59130.0,LAMBERSART,59,328,,1.0,198.0
07/01/2022,675000.0,68.0,AV,1120,POTTIER,59130.0,LAMBERSART,59,328,,1.0,198.0
07/01/2022,675000.0,68.0,AV,1120,POTTIER,59130.0,LAMBERSART,59,328,,1.0,198.0
07/01/2022,675000.0,68.0,AV,1120,POTTIER,59130.0,LAMBERSART,59,328,,1.0,198.0
07/01/2022,675000.0,68.0,AV,1120,POTTIER,59130.0,LAMBERSART,59,328,,1.0,198.0
07/01/2022,675000.0,68.0,AV,1120,POTTIER,59130.0,LAMBERSART,59,328,,1.0,198.0
07/01/2022,675000.0,68.0,AV,1120,POTTIER,59130.0,LAMBERSART,59,328,,1.0,198.0
07/01/2022,675000.0,68.0,AV,1120,POTTIER,59130.0,LAMBERSART,59,328,,1.0,198.0
07/01/2022,675000.0,68.0,AV,1120,POTTIER,59130.0,LAMBERSART,59,328,,1.0,198.0
07/01/2022,675000.0,68.0,AV,1120,POTTIER,59130.0,LAMBERSART,59,328,,1.0,198.0
26/01/2022,170000.0,35.0,RUE,8964,VANTROYEN,59800.0,LILLE,59,350,,4.0,155.0
31/01/2022,144300.0,81.0,RUE,1255,DU PDT GEORGES POMPIDOU,59110.0,LA MADELEINE,59,368,"46,11",2.0,
11/01/2022,81000.0,2.0,RUE,2050,SAINT HUBERT,59700.0,MARCQ EN BAROEUL,59,378,,1.0,
21/01/2022,73000.0,15.0,RUE,4300,VICTOR HUGO,59500.0,DOUAI,59,178,,2.0,
17/01/2022,300800.0,43.0,AV,3770,DE LA MARNE,59200.0,TOURCOING,59,599,"123,77",5.0,
21/01/2022,82000.0,9.0,RUE,0220,ELIE MERCIER,59390.0,LYS LEZ LANNOY,59,367,,3.0,
27/01/2022,210000.0,108.0,RUE,0591,DE LA BARRE,59800.0,LILLE,59,350,"62,44",2.0,
26/01/2022,237000.0,39.0,RUE,6394,NICOLAS LEBLANC,59000.0,LILLE,59,350,"65,76",3.0,
20/01/2022,163000.0,2.0,RUE,1350,VAILLANT,59130.0,LAMBERSART,59,328,,2.0,
